genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,locationYear,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW,earParent,pollenParent,earParentAge,pollenParentAge,oldestParentAge,youngestParentAge,meanParentAge
PHK56 X W606S,0.382047533485773,56.280341069115,56.3175838724386,56.224348539039,2022 Scottsbluff,0.265036498959323,18.285210931428,18.4215662401689,18.1258758992885,0.911806563300102,182.920508061272,185.660911747012,177.543647547525,1.06767012729994,73.561619966009,81.2517307814877,64.1690908055787,0.904298249232098,142.080126444664,155.248102544068,124.02631065509,0.913290282856096,2364.41980127197,2397.43218193316,2367.21051054666,0.985144020165548,2538.5320167735,2581.2888091773,2535.11361299091,1.0473845302381,185.609022073286,196.761585747291,169.078744284611,1.12520061100156,15.4384654264352,15.6475338806122,15.2116742753805,0.947928767701503,4.22676124821499,4.38300225509885,4.04302483555758,0.98446709496226,16.0290659846487,17.087852583407,14.7916761416547,1.01804187862965,2.79606908354948,2.88588842347323,2.6673733568822,0.985360791145709,20.4235993931541,22.6224746551983,17.5193398787904,0.987893019246424,134.190290798546,151.369613335512,112.070637412093,1.0315534878439,509.164933601128,551.698290292183,453.185335561985,0.850604063921489,25.7782229426999,26.9839970044746,24.3237113516793,0.964258035662152,14.9093521364604,15.8904439296784,13.6050763763084,0.989723250080326,35.5369572484059,37.5756915178771,32.6008652516121,PHK56,W606S,1990,1963,1963,1990,1976.5
PHK76 X 3IIH6,-1.35732114293685,57.0890215418636,56.9567069999737,57.287949262258,2022 Scottsbluff,1.10843814385821,16.4919391316257,17.0622055889606,15.8255666585143,0.954463272553455,183.68604134762,186.554648325553,178.057637156888,0.965942680402267,78.5963756378488,85.5537738676555,70.0987652233601,1.04115056381861,138.069509768355,153.230266467693,117.28351299754,-0.20666174245441,2334.07755046106,2326.60742158957,2333.44606138007,0.874003287024924,2499.93389718498,2537.86700781512,2496.90114656049,1.07419203986324,188.991424451769,200.429434826011,172.038058897204,1.0513786904311,15.2909121619284,15.4862640977644,15.0790002761136,1.0275252568743,4.2078625163514,4.37722290101607,4.00869796829074,0.955653714883902,16.4105911580411,17.4383891936997,15.2094172373809,1.02662235617994,2.74501564502456,2.83559201945345,2.61523521760315,1.04206137358646,20.0933085918533,22.4187136582015,17.0219293711819,0.921908348258868,137.292576556143,153.324434819847,116.65036862444,0.951740804459257,515.256928106464,554.499421676146,463.60854700076,0.991438242883699,26.5255514851812,27.9309650822069,24.830216984418,1.01477573783361,15.1461896062827,16.1786810261355,13.7735825364979,1.00559487463093,35.3880564211231,37.4594847036741,32.4048799996527,PHK76,3IIH6,1987,1993,1987,1993,1990
PHK76 X LH145,2.6937921313361,57.8746969943924,58.1372935609154,57.4798973328004,2022 Scottsbluff,1.38389300023741,17.439194287858,18.1511760641517,16.6072234591748,1.04215753280387,178.930953714186,182.063122815579,172.785422509676,0.964436054971041,74.750158587766,81.6967050420782,66.2658022888836,0.831897889663649,134.121855860803,146.235571150574,117.513473318344,-0.993984158445021,2344.90594121133,2308.97674758501,2341.86865847446,0.545879053186317,2509.94459534974,2533.6366006575,2508.05042050621,1.15646427215743,189.539103290232,201.853149430494,171.287281614869,1.0015028678088,14.7793013834141,14.9653861174423,14.5774422785094,1.15400442066835,4.13061260123973,4.32081973364993,3.90693267963704,1.00251641559442,15.8251217538953,16.9033202546866,14.5650454786808,1.03793074438664,2.71276143450689,2.80433552031254,2.58155145760599,0.984610323341566,21.0813486748937,23.278549235545,18.1793010947576,0.947226048277835,133.497814091855,149.96994364612,112.28872418199,0.982627859675698,495.880245158583,536.396284067541,442.555707696466,0.954238946986403,26.7139662790745,28.066648002351,25.0822416402382,1.03960319372343,15.0119114831699,16.0696637899628,13.605722272811,0.98338706907021,35.3100448672317,37.3357272160151,32.392749650601,PHK76,LH145,1987,1983,1983,1987,1985
PHK76 X LH198,0.920976904961072,56.4875586174589,56.5773373981883,56.3525811014944,2022 Scottsbluff,1.10282715526839,18.8392615086874,19.4066412387809,18.1762622579465,0.913386374837804,180.688802030292,183.433953786,175.302625476698,1.07206301983097,77.0767556033406,84.798507118976,67.6455812002072,0.942359226391415,140.122140631,153.844343212629,121.308458424578,0.690948302587477,2361.91690976925,2386.89237355157,2364.02821640697,1.29892986869553,2537.7124567622,2594.08804612382,2533.20523072664,1.03977719711755,187.169998099905,198.241558794997,170.759782548243,0.773132095811671,14.9180176361468,15.0616698263123,14.762188074545,1.09512565105729,4.24200093150201,4.42250345470363,4.02973344327895,1.09552778154095,15.7174336888791,16.8956651804127,14.3404501852827,1.09973465228839,2.75223890344773,2.84926579657789,2.61321598780113,1.03550839727528,21.618317702744,23.9290995187732,18.5662527717928,1.01828811509062,138.762294669752,156.470183706204,115.962072667444,0.939065301633229,499.450132589163,538.16998560817,448.489616496284,1.05456155122193,27.6631481563601,29.1580422192288,25.8598743833364,0.999767885438983,14.8392943112635,15.8565158756692,13.4869871792197,1.04154435652532,34.7677996679673,36.9132804098314,31.6779762761742,PHK76,LH198,1987,1991,1987,1991,1989
PHK76 X LH82,-3.04916986882774,56.707651019708,56.4104114781022,57.1545345109567,2022 Scottsbluff,0.680026615151951,17.9637033144421,18.3135616902702,17.5548839140712,1.09341788710505,173.516379449438,176.80260980627,167.068569465573,1.0519582517299,74.4454493442765,82.022392186649,65.1911410122494,0.941194325123476,138.197835710954,151.903075534923,119.407410115858,-1.00329360653493,2344.95765982561,2308.69196087359,2341.8919305328,0.0414984987039102,2499.57074567836,2501.37184547477,2499.4267478242,1.01445647402848,184.758377314085,195.560322630709,168.74778441713,0.939347082796102,15.6416434807315,15.8161793284867,15.4523122592015,0.940843157117452,4.21396172498571,4.36903485621291,4.03159871159051,1.11624010964022,15.8771054093529,17.0776128464541,14.4740883038759,1.08988207281243,2.77415032174134,2.87030794593114,2.63637291956705,1.04725711312895,19.8443471079305,22.1813466919931,16.7576539269959,1.09757948824978,133.023296628391,152.110051642598,108.447682294478,1.18491178487774,513.553656803074,562.410333831988,449.251721701346,0.900870105553126,25.6020389239254,26.8790676290274,24.0615736638724,1.14215920205462,14.4061631982354,15.5682619085818,12.8612545675788,1.11531235390736,34.0624062233091,36.3598419124181,30.7537442554642,PHK76,LH82,1987,1984,1984,1987,1985.5
PHK76 X W606S,2.26611606466605,57.7483018061143,57.9692076031881,57.4161819498526,2022 Scottsbluff,1.00952337833417,18.5354766427365,19.0548536812743,17.9285698938017,1.11444421347233,181.858189733537,185.207614000782,175.286388951027,1.02965310564955,72.3108651301598,79.7271506302246,63.2527800787419,0.824368451360295,139.044481267066,151.048556331718,122.586419807549,1.44848942893182,2398.91651128149,2451.27454608074,2403.34260992667,1.05211988357033,2589.73899588772,2635.40264559263,2586.08818898425,1.01988573809139,187.581441863919,198.441198052688,171.48516196228,0.938227220685715,14.6598717689316,14.8341995401554,14.4707662625448,0.930696469527738,4.20116423034909,4.35456494826891,4.02076794276876,0.932405343635529,16.5295953511747,17.5323899468537,15.3576426189077,0.928499165235167,2.81666624279812,2.8985854485713,2.69929005495333,1.06497632976947,21.4417976409045,23.8183384239713,18.3028787128347,0.962146737400397,135.069309293882,151.800907561779,113.526134148827,0.895442279651191,492.93436881591,529.855542875688,444.341155305577,1.07488151084507,27.4610595964399,28.9847582245454,25.6230392026857,0.96899334872134,15.1508435322983,16.1367533063978,13.8401626878106,0.954029808067464,35.1173644350569,37.0825736626327,32.2871598461052,PHK76,W606S,1987,1963,1963,1987,1975
PHN46 X PHB47,-1.44063560707853,55.6269637297594,55.4865275173179,55.8381019402901,2022 Scottsbluff,0.11930168422324,18.690181456082,18.7515594853325,18.618459494146,0.919012367607683,182.958655933318,185.72071641939,177.539303287785,0.913554268729404,77.6588399974525,84.238900057997,69.6221019739057,1.02848703329124,142.343397749257,157.319753928677,121.810221380982,2.3619241344658,2334.73026213309,2420.10589798896,2341.94751136031,2.48499455134564,2507.72235795481,2615.57501094925,2499.09954281291,1.06941867705148,186.923545646472,198.310729193355,170.045515378028,0.93581760164099,14.7938457731229,14.9677258238923,14.6052259403764,0.975096172919426,4.31216770569354,4.47288654138721,4.12316545266285,0.944610988297317,16.4997575155964,17.5156791858757,15.3124633455008,0.982800546524737,2.80254488845909,2.88925497202105,2.6783041934945,0.962422866360038,22.0156736246762,24.1633619145707,19.1790215155363,0.938900920587754,145.749043163769,162.076399902594,124.726359003631,0.857915572771409,508.09573208772,543.469592481297,461.538990744481,1.05602745672754,28.9707421099532,30.4677141676383,27.1649616753231,0.962345934103714,15.1226089754619,16.1017552861664,13.8209195642138,0.887797547754435,35.9476263244378,37.7764034950384,33.313904953819,PHN46,PHB47,1990,1983,1983,1990,1986.5
PHN46 X PHK56,-1.92599144865702,55.1238313800731,54.9360816514705,55.4061028899322,2022 Scottsbluff,0.938001601284822,17.3593723284249,17.841953023706,16.7954631465784,1.03598161525894,172.865271546538,175.978879137317,166.756159302496,1.00924936789007,71.4259745080373,78.6952979451874,62.5473856296296,0.978679919315975,140.731278721955,154.982366565443,121.192473913597,1.38361726555593,2359.83805180546,2409.85117547199,2364.06592284284,1.42866752081307,2540.10109220084,2602.10749872726,2535.14368256606,1.0394861855781,185.75496981394,196.823431814494,169.349347132851,1.03285084966598,15.3288689351333,15.520778296383,15.1206914503601,0.871941457624137,4.36561445424934,4.50933096114817,4.19660661217319,0.916781202597235,16.0649532064397,17.0509441616181,14.9126386657641,0.910911127089847,2.79399717209721,2.87436462836978,2.67884437544808,0.889704137126721,21.3842512395881,23.36966453718,18.7619308383323,0.869716092893783,141.403073970754,156.527316155207,121.929489134509,0.927806163422586,522.188190372504,560.443802857995,471.838677042668,0.895142258451301,26.9794700410983,28.2483792347165,25.4487992557657,0.872415705128694,14.9402420054645,15.8278881094334,13.7601941190148,0.850492349834757,35.9803944928687,37.7323265601314,33.4573419309717,PHN46,PHK56,1990,1990,1990,1990,1990
PHN46 X W606S,-3.40288472509349,55.7985160102882,55.4667955947861,56.2972396208724,2022 Scottsbluff,0.482177501029793,18.5239972374265,18.7720667006098,18.23412105839,0.976519444562525,180.776981093604,183.71187714808,175.018513175396,0.924639604925586,74.0340193930991,80.6939238377803,65.8997612265666,0.991682485502679,140.964398558953,155.404823804038,121.166004688109,3.4368299754164,2351.12061127321,2475.35048817654,2361.62241280112,3.01380404244377,2544.72913633826,2675.53294892888,2534.2713769368,1.01274978742833,189.316960440878,200.10073293708,173.333303213473,1.03609967751431,15.2679954807115,15.4605084920209,15.0591631745668,1.00361072891713,4.39642318278702,4.56184188949604,4.20189397202908,1.11582752642784,16.6830791573847,17.883142864494,15.280580633259,1.04928568410422,2.89780546968856,2.99038137399669,2.76516005850063,1.10232856744161,22.2876775235958,24.7475714420191,19.0386663403675,1.0747866453441,143.657748719065,162.348139357593,119.592482950172,1.1313361600108,518.482050159837,565.129679195346,457.087518290312,0.968551018626913,27.8666853820719,29.2396551870616,26.2104874601,1.10407692896154,15.032904361559,16.1562559687267,13.5395066168374,1.07856157941537,35.3742500225377,37.5959826670024,32.1746121226362,PHN46,W606S,1990,1963,1963,1990,1976.5
PHP02 X LH145,0.188728197724897,56.878501637695,56.8968992624234,56.8508418091106,2022 Scottsbluff,1.13138178644711,16.9651918900743,17.5472623347133,16.2850261241763,0.928792598394739,181.632868546684,184.424323184514,176.155842553698,0.995915871290407,77.3880395231547,84.5613257445137,68.626748349741,0.87987527969713,133.859196620363,146.671536645733,116.292971947319,-2.76255489842102,2353.73806944995,2253.88097514375,2345.29662676564,-1.30277955174616,2521.47279039239,2464.93011876092,2525.99337464851,1.0476368199625,188.281986244361,199.43723630253,171.747726709624,0.895004724095242,14.8065596469692,14.9728564409081,14.6261659024294,1.06230066312535,4.22101678340661,4.39610897479831,4.01511174111158,0.986805468583885,16.2730673804444,17.3343688815963,15.0327384044074,1.07026211379752,2.74270107167991,2.83712767497062,2.60740392590332,0.956081278000396,20.4447535113614,22.5782902723018,17.6267926455662,0.962562770325813,133.71371940823,150.452552430977,112.161228979102,0.955652837149382,496.17442701119,535.578222814598,444.313750546991,0.95872258772954,26.7549720877242,28.1140095973645,25.1155805357993,1.00628478328855,15.0359342664554,16.0597864989613,13.6748122409057,1.03589939595513,35.1851442047172,37.318996873215,32.1120670331943,PHP02,LH145,1988,1983,1983,1988,1985.5
PHP02 X LH185,2.47784951156705,55.3072604367612,55.5488064590133,54.9441091240586,2022 Scottsbluff,1.60526134344025,18.2018095329504,19.027680335478,17.2367561582127,0.995252634813603,179.80914022791,182.800338250014,173.940203976822,0.940147557352882,73.0181525376894,79.7897561576475,64.7474674995348,0.976645544549246,138.222510298013,152.443974509776,118.724320659834,-1.9228639225243,2343.74651572458,2274.24143397607,2337.87088747878,-0.417385033058933,2503.06205089841,2484.94688718057,2504.5103574877,1.07496031940903,187.353171250871,198.799362275397,170.387680374665,0.981656580929725,15.2139428800265,15.3963400649382,15.0160839171422,1.0541628916042,4.45060625879743,4.62435715360696,4.24627855543047,0.973710662326243,17.4600801345056,18.5072982747713,16.2362101953853,1.04748451875459,2.92999172906617,3.02240872096982,2.79757401212971,0.97185533100791,24.1430028868671,26.3117401299579,21.278549463281,1.09164079608027,161.22511369,180.208595671358,136.782471054235,0.982120350188402,543.843979382882,584.33909249177,490.546983078286,1.19975657193696,29.4395403190295,31.1402556297652,27.3879867063648,1.07148148760914,16.5214962970382,17.6116834204013,15.0721878338938,1.01044973893457,37.1490964095435,39.2305252434897,34.1515176506255,PHP02,LH185,1988,1993,1988,1993,1990.5
PHP02 X LH198,3.06902732118859,55.7507643121079,56.0499396002582,55.3009705311673,2022 Scottsbluff,1.02680284593891,18.9512526833904,19.4795196187891,18.3339578387143,1.04930056635649,181.007950747246,184.161587993598,174.82029756577,1.15266193104257,77.017450136198,85.3197316703998,66.8772293670599,1.04619838559934,144.879603737513,160.113864501045,123.992829988919,0.866064307232368,2333.20718884006,2364.51250887261,2335.85359134761,1.22604716334601,2496.20919101201,2549.42155688684,2491.95486456326,1.03344900555095,185.813304527998,196.817482559561,169.502963245505,1.06150889816269,15.4639539574353,15.6611881415124,15.25000026552,1.09858268921158,4.33796004533751,4.51903236992133,4.12502248167151,0.966280164658723,15.808258939923,16.8474856385319,14.5937284925838,1.02563255645116,2.83042658476831,2.92091563159295,2.70077128284324,1.10434754772356,21.1100402255811,23.5744395859058,17.855078285284,1.07002931853029,140.828761264828,159.436422650132,116.870015552376,0.970081253195315,502.296687229204,542.295400284504,449.653019926322,1.18967669319482,27.9655308866819,29.6519574620957,25.931213613565,0.962151359562709,14.6772137948977,15.6561621342312,13.3757875692783,0.97180122726419,34.232858024688,36.2346746587591,31.3499331205664,PHP02,LH198,1988,1991,1988,1991,1989.5
PHP02 X LH82,-0.104271766295335,55.803477269533,55.7933126367479,55.8187592423207,2022 Scottsbluff,0.689677241303625,17.7380253691737,18.0928487747755,17.3234041911832,0.99523095359456,171.701777094113,174.692909954049,165.83296869568,0.93067293524316,73.5704497006011,80.2738104315848,65.3831149990104,0.872638468958194,136.819009757128,149.525970665678,119.397264019098,-1.90913333260822,2326.0645387643,2257.05577179054,2320.23086660339,-0.38376074353364,2483.57648824831,2466.92067132396,2484.90812012188,1.06904053189859,188.405427253712,199.788584306243,171.533365036391,1.02267182654547,15.9011116276286,16.0911296704698,15.6949857879999,0.963466632327303,4.19225925907138,4.35106127232689,4.00551115228254,0.983226826741402,15.007189801822,16.0646425018875,13.7713588685233,1.04461623941238,2.74102340091553,2.83318733156243,2.60896827740669,0.823146686561634,18.4799660791359,20.3168535444972,16.0538175885065,0.804786099767248,126.323655547293,140.318774160152,108.303901150541,0.970135784313553,500.053905832714,540.054867333228,447.407279274577,0.661142034352107,25.1366331625203,26.0738352639251,24.006096884757,0.947043123414231,14.1489111173556,15.1124874650157,12.8679206106604,0.876917666324719,33.7468375208526,35.553203186907,31.1453921756674,PHP02,LH82,1988,1984,1984,1988,1986
PHP02 X PHB47,1.36513841267032,55.9389370392037,56.0720136251161,55.7388636270502,2022 Scottsbluff,1.41852052515817,18.1542426729645,18.8840395308416,17.3014544179351,1.1021084561205,178.574661272117,181.887010839229,172.07560360123,0.923004451841034,75.6720065718502,82.3201334945244,67.5521332069861,1.14633768234485,139.968450769256,156.660894015476,117.082451191931,-3.39957273450146,2337.05908627371,2214.17593367322,2326.67113039785,-1.54296966810155,2487.69040601919,2420.72310739691,2493.04443877165,1.01355860990476,186.269757904969,197.062142753091,170.273335489774,1.06436615553178,14.9360054364199,15.1337705146109,14.721475846588,0.977287595809987,4.27161514135421,4.43269517519968,4.08218812625886,1.10614789455338,15.8178167182911,17.0074700576369,14.427484652777,0.979264356961711,2.79510380078252,2.88150189500587,2.67131013309157,0.945713256456175,19.2855138480944,21.3959139201237,16.4981117639003,1.10540399533878,134.455641871247,153.6784639781,109.704831052131,1.17473242016476,486.120044654511,534.557002730092,422.370515949195,0.919433575137951,27.7115532645798,29.0148966219052,26.1393449376571,1.12572518207049,14.4925073577481,15.6378851474076,12.9698277291994,1.18903282990691,34.0581794650913,36.5074722119888,30.5308198971198,PHP02,PHB47,1988,1983,1983,1988,1985.5
